BRAND,FlashName,ID,CE,TYPE,SIZE,FlashID1,FlashID2,FlashID,MaxBlock,MaxPage,MaxSector,MaxZone,MaxBank,MaxPhyBlock,MaxLogBlock,BlockPerDie,RWCycle,6913RWCycle,6919RWCycle,BinFileName,BinFileNameLLF,DQSDelay,6913DQSDelay,DefWrite,DefRead,FMAutoECC,ECCClock,Driving,6913Driving,6921Driving,BBPercent1,BBPercent2,EnableBitECC,Enable12BitECC,DisableWriteCache,DisableReadStatus,Homogenous,ThreadNumber,OriginOSC,Toggle,ECCAllow,FlashCase,LoadTLC_FW,FullFirmwareBlock,EnableBCT,SLC_boundary,Sync,ReadRetryTable,FirmwarePage,LoadPattern_FW,LLFBLOCK,LLFBLOCK_ECC,InterceptUFI,FW_Enable_Toggle,ZoneShift,ShiftByte,SET_LC_enable ,LC_Value,for_DG,FlashDriving,FlashDriving2 ,InitValue_Enable,9023,9024,SLC_Path,SLC_Mode,1Ynm
Transcend,TDGSTBP-1D06,"0xEC,0xDE,0x98,0xDE,0x94,0xC5",2,TLC,16384,83,25,0x3C,2048,512,16,2,1,2048,1900,-1,0x03,0x03,1,98_3F_K9ACG.BIN,98_3F_K9ACG_LLF.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,9,9,72,0,0,0,1,5,0,1,0,0,0,1,0,0,0,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,4,2,0x51,0x70,0x02,XX,0,0
Transcend,TFGSTBP-1Q06*2,"0xEC,0x3A,0xD9,0xDE,0x94,0xC5",4,TLC,65536,84,14,0x3C,2048,512,16,8,2,2048,1900,-1,0x03,0x03,1,98_3F_K9ACG_10.BIN,98_3F_K9ACG_LLF.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x22,9,9,72,0,0,0,1,5,0,1,0,0,0,1,0,0,0,0xFF,0xFF,0,0,0,1,0,1,"0x00,0x20,0x40,0x60,0x40,0x50,0x60,0x70,0x80,0x90,0xA0,0xB0,0xC0,0xD0,0xE0,0xF0",0x51,0x59,0,4,2,0x51,0x70,0x02,XX,0,0
Transcend,TCGSMCP-0S03,"0xEC,0xDE,0xA4,0x32,0x68,0xC5",1,MLC,8192,82,43,0x3B,2048,512,16,1,1,2048,1900,-1,1,1,1,98_46_K9GCG_QP.BIN,98_46_K9GCG_QP.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x11,0x88,0x00,6.2,6.2,44,0,0,0,1,8,0,1,0,0,0,1,0,0,0,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,0
Transcend,TCGSMCP-0S04,"0xEC,0xDE,0xA4,0x32,0x68,0xC5",1,MLC,8192,82,44,0x3B,2048,512,16,1,1,2048,1900,-1,1,1,1,98_46_K9GCG_QP.BIN,98_46_K9GCG_QP.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x11,0x88,0x00,6.2,6.2,44,0,0,0,1,8,0,1,0,0,0,1,0,0,0,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,0
Transcend,TCGSMCP-0S06,"0xEC,0xDE,0xA4,0x32,0x68,0xC5",1,MLC,8192,82,45,0x3B,2048,512,16,1,1,2048,1900,-1,1,1,1,98_46_K9GCG_QP.BIN,98_46_K9GCG_QP.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x11,0x88,0x00,6.2,6.2,44,0,0,0,1,8,0,1,0,0,0,1,0,0,0,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,0
Transcend,TCGSMCP-0S03*2,"0xEC,0xDE,0xA4,0x32,0x68,0xC5",2,MLC,16384,82,43,0x3B,2048,512,16,2,1,2048,1900,-1,1,1,1,98_46_K9GCG_QP.BIN,98_46_K9GCG_QP.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x11,0x88,0x00,6.2,6.2,44,0,0,0,1,8,0,1,0,0,0,1,0,0,0,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,0
Transcend,TCGSMCP-0S04*2,"0xEC,0xDE,0xA4,0x32,0x68,0xC5",2,MLC,16384,82,44,0x3B,2048,512,16,2,1,2048,1900,-1,1,1,1,98_46_K9GCG_QP.BIN,98_46_K9GCG_QP.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x11,0x88,0x00,6.2,6.2,44,0,0,0,1,8,0,1,0,0,0,1,0,0,0,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,0
Transcend,TCGSMCP-0S06*2,"0xEC,0xDE,0xA4,0x32,0x68,0xC5",2,MLC,16384,82,45,0x3B,2048,512,16,2,1,2048,1900,-1,1,1,1,98_46_K9GCG_QP.BIN,98_46_K9GCG_QP.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x11,0x88,0x00,6.2,6.2,44,0,0,0,1,8,0,1,0,0,0,1,0,0,0,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,0
Transcend,TDGSTBP-1D03*2,"0xEC,0xDE,0x98,0xDE,0x94,0xC5",4,TLC,32768,83,23,0x3C,2048,512,16,4,1,2048,1900,-1,0x03,0x03,1,98_3F_K9ACG.BIN,98_3F_K9ACG_LLF.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,9,9,72,0,0,0,1,5,0,1,0,0,0,1,0,0,0,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,4,2,0x51,0x70,0x02,XX,0,0
Transcend,TDGSTBP-1D04*2,"0xEC,0xDE,0x98,0xDE,0x94,0xC5",4,TLC,32768,83,24,0x3C,2048,512,16,4,1,2048,1900,-1,0x03,0x03,1,98_3F_K9ACG.BIN,98_3F_K9ACG_LLF.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,9,9,72,0,0,0,1,5,0,1,0,0,0,1,0,0,0,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,4,2,0x51,0x70,0x02,XX,0,0
Transcend,TDGSTBP-1D06*2,"0xEC,0xDE,0x98,0xDE,0x94,0xC5",4,TLC,32768,83,25,0x3C,2048,512,16,4,1,2048,1900,-1,0x03,0x03,1,98_3F_K9ACG.BIN,98_3F_K9ACG_LLF.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,9,9,72,0,0,0,1,5,0,1,0,0,0,1,0,0,0,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,4,2,0x51,0x70,0x02,XX,0,0
Transcend,FFGMMCP-1Q04,"0x2C,0x84,0xC5,0x4B,0xA9,0x00",2,MLC,32768,84,4,0x64,2048,512,16,2,2,2048,1920,-1,0x03,0x03,1,98_85_L74DDP_0F.BIN,98_85_L74DDP_0F.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x22,6.5,6.5,40,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,0
Transcend,FFGMMCP-1Q03,"0x2C,0x84,0xC5,0x4B,0xA9,0x00",2,MLC,32768,84,5,0x64,2048,512,16,2,2,2048,1920,-1,0x03,0x03,1,98_85_L74DDP_0F.BIN,98_85_L74DDP_0F.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x22,6.5,6.5,40,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,0
Transcend,FFGMMCP-1Q06,"0x2C,0x84,0xC5,0x4B,0xA9,0x00",2,MLC,32768,84,15,0x64,2048,512,16,2,2,2048,1920,-1,0x03,0x03,1,98_85_L74DDP_0F.BIN,98_85_L74DDP_0F.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x22,6.5,6.5,40,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,0
Transcend,FFGMMCP-1Q04*2,"0x2C,0x84,0xC5,0x4B,0xA9,0x00",4,MLC,65536,84,4,0x64,2048,512,16,4,2,2048,1920,-1,0x03,0x03,1,98_85_L74DDP_0F.BIN,98_85_L74DDP_0F.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x22,6.5,6.5,40,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,0
Transcend,FFGMMCP-1Q03*2,"0x2C,0x84,0xC5,0x4B,0xA9,0x00",4,MLC,65536,84,5,0x64,2048,512,16,4,2,2048,1920,-1,0x03,0x03,1,98_85_L74DDP_0F.BIN,98_85_L74DDP_0F.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x22,6.5,6.5,40,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,0
Transcend,FFGMMCP-1Q06*2,"0x2C,0x84,0xC5,0x4B,0xA9,0x00",4,MLC,65536,84,15,0x64,2048,512,16,4,2,2048,1920,-1,0x03,0x03,1,98_85_L74DDP_0F.BIN,98_85_L74DDP_0F.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x22,6.5,6.5,40,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,0
Transcend,FBGSMBP-0S03,"0xEC,0xD7,0x94,0x7E,0x64,0x44",1,MLC,4096,81,54,0x02,2048,256,16,1,1,2048,2018,-1,0x03,0x03,1,98_30_K9GBG.BIN,98_30_K9GBG.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x11,0x88,0x00,6.5,6.5,72,0,0,0,1,8,0,0,0,0,0,1,0,0,0,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,0
Transcend,FBGSMBP-0S04,"0xEC,0xD7,0x94,0x7E,0x64,0x44",1,MLC,4096,81,55,0x02,2048,256,16,1,1,2048,2018,-1,0x03,0x03,1,98_30_K9GBG.BIN,98_30_K9GBG.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x11,0x88,0x00,6.5,6.5,72,0,0,0,1,8,0,0,0,0,0,1,0,0,0,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,0
Transcend,FBGSMBP-0S06,"0xEC,0xD7,0x94,0x7E,0x64,0x44",1,MLC,4096,81,56,0x02,2048,256,16,1,1,2048,2018,-1,0x03,0x03,1,98_30_K9GBG.BIN,98_30_K9GBG.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x11,0x88,0x00,6.5,6.5,72,0,0,0,1,8,0,0,0,0,0,1,0,0,0,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,0
Spectek,PFCO9,"0x2C,0x84,0x64,0x3C,0xA5,0x00",1,MLC,16384,83,3,0x87,1024,1024,32,1,1,1024,976,-1,1,1,1,98_94_L85_SDP.BIN,98_94_L85_SDP.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,6.5,6.5,40,0,0,0,0,8,0,0,0,0,0,1,0,0,1,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,0
Spectek,FBNL85A71KDBABH6,"0x2C,0x84,0x64,0x3C,0xA5,0x00",1,MLC,16384,83,1,0x87,1024,1024,32,1,1,1024,976,-1,1,1,1,98_94_L85_SDP.BIN,98_94_L85_SDP.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,6.5,6.5,40,0,0,0,0,8,0,0,0,0,0,1,0,0,1,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,0
Spectek,PFC13,"0x2C,0x84,0x64,0x3C,0xA5,0x00",1,MLC,16384,83,4,0x87,1024,1024,32,1,1,1024,976,-1,1,1,1,98_94_L85_SDP.BIN,98_94_L85_SDP.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,6.5,6.5,40,0,0,0,0,8,0,0,0,0,0,1,0,0,1,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,0
Spectek,FBNL85A71KDBAAH6,"0x2C,0x84,0x64,0x3C,0xA5,0x00",1,MLC,16384,83,2,0x87,1024,1024,32,1,1,1024,976,-1,1,1,1,98_94_L85_SDP.BIN,98_94_L85_SDP.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,6.5,6.5,40,0,0,0,0,8,0,0,0,0,0,1,0,0,1,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,0
Spectek,FBNL85A81KDEABH6,"0x2C,0x84,0x64,0x3C,0xA5,0x00",2,MLC,32768,84,1,0x88,2048,1024,32,1,1,2048,1920,-1,1,1,1,98_95_L85_DDP.BIN,98_95_L85_DDP.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,6.5,6.5,40,0,0,0,0,8,0,0,0,0,0,1,0,0,1,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,0
Spectek,PF532,"0x2C,0x84,0x64,0x3C,0xA5,0x00",2,MLC,32768,84,2,0x88,2048,1024,32,1,1,2048,1920,-1,1,1,1,98_95_L85_DDP.BIN,98_95_L85_DDP.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,6.5,6.5,40,0,0,0,0,8,0,0,0,0,0,1,0,0,1,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,0
Micron,MT29F128G08CFABB,"0x2C,0x64,0x44,0x4B,0xA9,0x00",2,MLC,16384,83,12,0x64,2048,512,16,1,1,2048,1920,-1,0x03,0x03,1,98_85_L74DDP_0F.BIN,98_85_L74DDP_0F.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,6.5,6.5,40,0,0,0,0,8,0,0,0,0,0,1,0,0,1,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,0
Micron,MT29F128G08CFABB*2,"0x2C,0x64,0x44,0x4B,0xA9,0x00",4,MLC,32768,83,12,0x64,2048,512,16,2,1,2048,1920,-1,0x03,0x03,1,98_85_L74DDP_0F.BIN,98_85_L74DDP_0F.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x22,6.5,6.5,40,0,0,0,0,8,0,0,0,0,0,1,0,0,1,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,0
Transcend,TFGDT1P-1D03,"0x45,0x4C,0xA8,0x92,0x76,0x57",2,TLC,32768,84,2,0x9C,1024,1032,16,2,1,2048,1980,-1,1,1,1,98_9C_7T2J_BCT.BIN,98_9C_7T2J_MP.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x33,0x11,0x00,9,9,68,0,0,0,1,5,0,0,0,0,1,0,1,0,0,98_EX3TABLE_V2.BIN,0xFF,0,128,30,1,0,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,0
Transcend,TFGDT1P-1D03*2,"0x45,0x4C,0xA8,0x92,0x76,0x57",4,TLC,65536,84,2,0x9C,1024,1032,16,4,1,2048,1980,-1,1,1,1,98_9C_7T2J_BCT.BIN,98_9C_7T2J_MP.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x11,0x00,9,9,68,0,0,0,1,5,0,0,0,0,1,0,1,0,0,98_EX3TABLE_V2.BIN,0xFF,0,128,30,1,0,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,0
Sandisk,SDTNRCAMA-008G,"0x45,0xDE,0x98,0x92,0x72,0x50",1,TLC,8192,82,7,0x8C,2048,516,16,1,1,2084,2018,-1,1,1,1,98_8E_EX3.BIN,98_8C_EX3_MP.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,6.5,6.5,68,0,0,0,1,5,0,0,0,0,1,0,0,0,0,98_EX3TABLE_1Ynm.BIN,0xFF,0,128,30,1,1,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,1
Transcend,TDGMMDW-0S03,"0x2C,0x84,0x64,0x3C,0xA5,0x00",1,MLC,16384,83,30,0x87,1024,1024,32,1,1,1024,976,-1,1,1,1,98_94_L85_SDP.BIN,98_94_L85_SDP.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,6.5,6.5,40,0,0,0,0,8,0,0,0,0,0,1,0,0,1,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,0
Transcend,TDGMMDW-0S04,"0x2C,0x84,0x64,0x3C,0xA5,0x00",1,MLC,16384,83,31,0x87,1024,1024,32,1,1,1024,976,-1,1,1,1,98_94_L85_SDP.BIN,98_94_L85_SDP.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,6.5,6.5,40,0,0,0,0,8,0,0,0,0,0,1,0,0,1,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,0
Transcend,TDGMMDW-0S06,"0x2C,0x84,0x64,0x3C,0xA5,0x00",1,MLC,16384,83,32,0x87,1024,1024,32,1,1,1024,976,-1,1,1,1,98_94_L85_SDP.BIN,98_94_L85_SDP.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,6.5,6.5,40,0,0,0,0,8,0,0,0,0,0,1,0,0,1,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,0
Sandisk,SDTNRCAMA-008G*2,"0x45,0xDE,0x98,0x92,0x72,0x50",2,TLC,16384,82,7,0x8D,2048,516,16,1,1,2084,2018,-1,1,1,1,98_8F_EX3.BIN,98_8F_EX3_MP.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x22,6.5,6.5,68,0,0,0,1,5,0,0,0,0,1,0,0,0,0,98_EX3TABLE_1Ynm.BIN,0xFF,0,128,30,1,1,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,1
Transcend,TAGSTBP-0S03,"0xEC,0xD5,0x98,0xDE,0x94,0xC5",1,TLC,2048,80,29,0x3C,2048,512,16,1,1,2048,1900,535,0x03,0x03,1,98_3F_K9ACG.BIN,98_3F_K9ACG.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,6.2,6.2,72,0,0,0,1,5,0,1,0,0,0,1,0,0,0,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,0,0,0x00,0x00,0x02,XX,0,0
